epoch,loss,val_loss
95,0.31923992931842804,0.2252008616924286
96,0.3185330331325531,0.22573044896125793
97,0.31524658203125,0.22638268023729324
98,0.3139113336801529,0.22514118254184723
99,0.3135458379983902,0.22241591662168503
100,0.3104417771100998,0.2205149233341217
101,0.30737410485744476,0.21958401054143906
102,0.30643562972545624,0.2189057469367981
103,0.3053830713033676,0.21720799803733826
104,0.3017231225967407,0.21591848880052567
105,0.30168142914772034,0.21540097892284393
106,0.30240730941295624,0.21530290693044662
107,0.30081117153167725,0.21526913344860077
108,0.29939907789230347,0.2160126268863678
109,0.30034542083740234,0.2179136425256729
110,0.29762643575668335,0.2194865196943283
111,0.2949645519256592,0.2181078866124153
112,0.2977953255176544,0.21502426266670227
113,0.29062701761722565,0.21263963729143143
114,0.29384614527225494,0.21007484197616577
115,0.2905946671962738,0.20822154730558395
116,0.286457359790802,0.20805815607309341
117,0.28964199125766754,0.20863130688667297
118,0.2838522493839264,0.2079920619726181
119,0.28588593006134033,0.20666026324033737
120,0.2830793708562851,0.20585186779499054
121,0.28063739836215973,0.20538006722927094
122,0.27677202224731445,0.205946147441864
123,0.28265637159347534,0.20625170320272446
124,0.27994483709335327,0.20558057725429535
125,0.27897006273269653,0.2049378827214241
126,0.27442827820777893,0.20491677522659302
127,0.2784455418586731,0.20402488857507706
128,0.2727808952331543,0.20425596833229065
129,0.2728908061981201,0.20336779952049255
130,0.2688601016998291,0.20268790423870087
131,0.26925018429756165,0.2006440982222557
132,0.26950743794441223,0.19787071645259857
133,0.2711078077554703,0.195064939558506
134,0.26789315044879913,0.19346830993890762
135,0.26530396938323975,0.19295330345630646
136,0.2667523920536041,0.19224601238965988
137,0.2632380723953247,0.19047383964061737
138,0.2613223195075989,0.19014763832092285
139,0.26427215337753296,0.19091610610485077
140,0.2628419101238251,0.19102733582258224
141,0.26348890364170074,0.1884261965751648
142,0.25961795449256897,0.1863923743367195
143,0.2569740191102028,0.18584534525871277
144,0.2564793974161148,0.1863565891981125
145,0.2591307461261749,0.18767472356557846
146,0.2594303786754608,0.19060098379850388
147,0.2538106292486191,0.1928945630788803
148,0.2530170679092407,0.19340579211711884
149,0.2509181350469589,0.19192836433649063
150,0.25426149368286133,0.18978997319936752
151,0.25211402028799057,0.18859152495861053
152,0.2505507469177246,0.18670964986085892
153,0.2509298622608185,0.18487423658370972
154,0.24927641451358795,0.18314537405967712
155,0.24652744829654694,0.1825907900929451
156,0.2446349412202835,0.18345040082931519
157,0.2437739074230194,0.18612178415060043
158,0.2449396848678589,0.18930872529745102
159,0.24159158021211624,0.1902921199798584
160,0.2437942922115326,0.18866533041000366
161,0.24169602245092392,0.18502743542194366
162,0.24396319687366486,0.18089669942855835
163,0.24170131236314774,0.17876999825239182
164,0.2402890920639038,0.17721229046583176
165,0.23963367193937302,0.17625047266483307
166,0.23613102734088898,0.17669904232025146
167,0.23755981028079987,0.17737817764282227
168,0.23546862602233887,0.17686152458190918
169,0.2398664578795433,0.1762017086148262
170,0.23809481412172318,0.17516563087701797
171,0.23329341411590576,0.17573929578065872
172,0.23286078870296478,0.1766825094819069
173,0.23338882625102997,0.17781608551740646
174,0.2319185882806778,0.18021725863218307
175,0.22921063750982285,0.18168757110834122
176,0.23183400928974152,0.18276838958263397
177,0.23033159971237183,0.18159300088882446
178,0.2310088500380516,0.17963650077581406
179,0.22770897299051285,0.17809267342090607
180,0.22635461390018463,0.17801392078399658
181,0.22887887060642242,0.17730378359556198
182,0.22892409563064575,0.1758989840745926
183,0.2235034853219986,0.17489954829216003
184,0.22767184674739838,0.17342381179332733
185,0.22465915977954865,0.17202375829219818
186,0.22615782171487808,0.1719735562801361
187,0.22169506549835205,0.17299925535917282
188,0.22702616453170776,0.1751042976975441
189,0.22468940168619156,0.174457386136055
190,0.22313708066940308,0.17370061576366425
191,0.22260775417089462,0.17174870520830154
192,0.21994033455848694,0.17017142474651337
193,0.21516769379377365,0.16930651664733887
194,0.21956655383110046,0.1678442806005478
195,0.21691981703042984,0.16780038177967072
196,0.2159343808889389,0.17011860758066177
197,0.21739643812179565,0.17336682230234146
198,0.21193990111351013,0.1771896705031395
199,0.2146133929491043,0.17876679450273514
200,0.2128400206565857,0.1758316531777382
201,0.2149358168244362,0.17093513160943985
202,0.2112436294555664,0.16613055765628815
203,0.21560145169496536,0.16358675062656403
204,0.21531188488006592,0.16241337358951569
205,0.2129450887441635,0.16264484077692032
206,0.2118329182267189,0.16479184478521347
207,0.21040700376033783,0.16748379170894623
208,0.20944639295339584,0.17011858522891998
209,0.2096288800239563,0.17143657058477402
210,0.20778659731149673,0.17100313305854797
211,0.2086986005306244,0.1689355969429016
212,0.2088540643453598,0.16731984913349152
213,0.2101932093501091,0.16600289940834045
214,0.2067904770374298,0.1652999445796013
215,0.20727352052927017,0.1648641675710678
216,0.2059796303510666,0.1657821089029312
217,0.2071181833744049,0.16853054612874985
218,0.2062867060303688,0.16966716945171356
219,0.20508307963609695,0.1685040220618248
220,0.2007090076804161,0.16719118505716324
221,0.20251764357089996,0.16457116603851318
222,0.20422275364398956,0.16255733370780945
223,0.20349474251270294,0.16222713142633438
224,0.20039227604866028,0.1621808335185051
225,0.19981054961681366,0.16189075261354446
226,0.19995373487472534,0.1617586612701416
227,0.20124727487564087,0.16271035373210907
228,0.1989927813410759,0.16409923136234283
229,0.19799595326185226,0.16295234858989716
230,0.19732442498207092,0.16060685366392136
231,0.20011074841022491,0.1577347069978714
232,0.19760404527187347,0.15697240829467773
233,0.19486257433891296,0.15829407423734665
234,0.1970572993159294,0.15976136177778244
235,0.19326674193143845,0.15977299958467484
236,0.19447928667068481,0.161399208009243
237,0.19469062238931656,0.16218513250350952
238,0.19211123138666153,0.1611757054924965
239,0.19410225749015808,0.158876433968544
240,0.1906760111451149,0.157301664352417
241,0.19257676601409912,0.15773474425077438
242,0.19137907028198242,0.15840763598680496
243,0.1901826560497284,0.1597967892885208
244,0.18857797980308533,0.1614658311009407
245,0.1895437017083168,0.16211924701929092
246,0.1902792900800705,0.16271724551916122
247,0.18919900059700012,0.16108285635709763
248,0.18890423327684402,0.1584450826048851
249,0.18531373143196106,0.1573561653494835
250,0.18823344260454178,0.15634974837303162
251,0.18784164637327194,0.1552889384329319
252,0.18785730004310608,0.15393846854567528
253,0.1854262799024582,0.15270420163869858
254,0.18561691045761108,0.1515684612095356
255,0.18548352271318436,0.15137435495853424
256,0.18604018539190292,0.15108254179358482
257,0.1836376115679741,0.15141727030277252
258,0.18313707411289215,0.15137550234794617
259,0.1835368201136589,0.15028634667396545
260,0.1821264550089836,0.14973171800374985
261,0.17920088022947311,0.15153227001428604
262,0.1803889349102974,0.1534021608531475
263,0.18142813444137573,0.15523749962449074
264,0.17989209294319153,0.1570233851671219
265,0.18039891123771667,0.15753549337387085
266,0.17982155084609985,0.15575992688536644
267,0.18377169966697693,0.15176256000995636
268,0.17790339887142181,0.14913152158260345
269,0.17729493975639343,0.14738542959094048
270,0.1767091006040573,0.14737413078546524
271,0.17642740905284882,0.1491326466202736
272,0.1796296089887619,0.14976991713047028
273,0.17717815935611725,0.1495310664176941
274,0.17424177378416061,0.1507810465991497
275,0.175283744931221,0.15196456387639046
276,0.17872489243745804,0.15262365713715553
277,0.17696228623390198,0.1516575664281845
278,0.1761195957660675,0.14939825609326363
279,0.17298006266355515,0.14779961481690407
280,0.17384180426597595,0.14517749845981598
281,0.17754115909337997,0.14315935596823692
282,0.17463058233261108,0.14171424135565758
283,0.1742236614227295,0.14070852473378181
284,0.17150886356830597,0.14113084226846695
285,0.17136263102293015,0.1424277350306511
286,0.1717633381485939,0.14361349493265152
287,0.17289631068706512,0.1447243019938469
288,0.17167595028877258,0.14524449035525322
289,0.17037680745124817,0.1449865698814392
290,0.1686922088265419,0.14513888210058212
291,0.17005205899477005,0.1455979086458683
292,0.17100729048252106,0.14642800390720367
293,0.17168978601694107,0.14601216465234756
294,0.1711784154176712,0.14374952018260956
295,0.1677561178803444,0.14270542562007904
296,0.16672544181346893,0.14313334971666336
297,0.1650305613875389,0.14371316507458687
298,0.16734150052070618,0.14475271850824356
299,0.16728094220161438,0.1446572057902813
300,0.16861237585544586,0.14368901029229164
301,0.16646353900432587,0.14106956124305725
302,0.16760680079460144,0.13719899207353592
303,0.16479399800300598,0.13415656983852386
304,0.16458816826343536,0.1323934756219387
305,0.16661495715379715,0.13205990195274353
306,0.16570615023374557,0.13336237519979477
307,0.1644638255238533,0.13562026619911194
308,0.1639411374926567,0.13821912929415703
309,0.16361869126558304,0.1408698707818985
310,0.16116873174905777,0.14270492643117905
311,0.16367802023887634,0.14319825917482376
312,0.1605767384171486,0.142301794141531
313,0.16288525611162186,0.14037594944238663
314,0.16183501482009888,0.13886462152004242
315,0.1643613502383232,0.13745374232530594
316,0.16263554990291595,0.13696948438882828
317,0.16205620765686035,0.1368013173341751
318,0.16261126846075058,0.13616729155182838
319,0.15845909714698792,0.13603028655052185
320,0.1613195389509201,0.13522109389305115
321,0.16277191042900085,0.13404018431901932
322,0.15989799052476883,0.13310876116156578
323,0.15857406705617905,0.13240259885787964
324,0.15833985805511475,0.13297885283827782
325,0.15685827285051346,0.1340671181678772
326,0.15687449276447296,0.13466759771108627
327,0.1576404869556427,0.13558020070195198
328,0.1597008928656578,0.1351749263703823
329,0.15802062302827835,0.13250769674777985
330,0.15503283590078354,0.13201706111431122
331,0.15552881360054016,0.13288559392094612
332,0.15522388368844986,0.1335207000374794
333,0.1539044752717018,0.1347578465938568
334,0.15430773049592972,0.1359589397907257
335,0.15867929905653,0.1349436417222023
336,0.15598007291555405,0.1337078996002674
337,0.15572165697813034,0.13250624015927315
338,0.15649239718914032,0.13174764811992645
339,0.15553392469882965,0.13145491480827332
340,0.1541893482208252,0.13070809841156006
341,0.15245729684829712,0.13033607602119446
342,0.15169675648212433,0.13048255443572998
343,0.15075676888227463,0.1301172338426113
344,0.15308824181556702,0.12835970148444176
345,0.1534615233540535,0.1270536705851555
346,0.15194546431303024,0.1255347728729248
347,0.15110095590353012,0.12489951401948929
348,0.1487247794866562,0.12462333962321281
349,0.1504102349281311,0.12583556398749352
350,0.15132927149534225,0.12713677436113358
351,0.15071417391300201,0.12776174396276474
352,0.15274955332279205,0.12746644020080566
353,0.15007055550813675,0.12621839344501495
354,0.14950648695230484,0.12437649816274643
355,0.15062647312879562,0.12268257886171341
356,0.1489766165614128,0.12187588959932327
357,0.14928090572357178,0.123014897108078
358,0.14632096141576767,0.12421780824661255
359,0.14877164363861084,0.12639759853482246
360,0.15014901757240295,0.12732281908392906
361,0.14816392213106155,0.12755651399493217
362,0.14808321744203568,0.12709160894155502
363,0.14663995057344437,0.12573637068271637
364,0.1496262103319168,0.12437983602285385
365,0.1473153457045555,0.12339311838150024
366,0.14700570702552795,0.1235189363360405
367,0.1469316929578781,0.12463843822479248
368,0.14940577745437622,0.1253327615559101
369,0.1481928825378418,0.1250336393713951
370,0.1468416526913643,0.12564143538475037
371,0.147169329226017,0.1261283978819847
372,0.1450473517179489,0.12675394117832184
373,0.1467183530330658,0.12823350727558136
374,0.14502105861902237,0.1281323954463005
375,0.1447613537311554,0.12840328365564346
376,0.14465083181858063,0.1282062977552414
377,0.1442844420671463,0.12733552604913712
378,0.14285144209861755,0.1238139234483242
379,0.14396850764751434,0.11974188312888145
380,0.14347664266824722,0.11751402914524078
381,0.14363686740398407,0.11657918989658356
382,0.14368989318609238,0.11640112847089767
383,0.14383257180452347,0.11713432520627975
384,0.14205864071846008,0.1188635304570198
385,0.14672508090734482,0.11887509748339653
386,0.14483143389225006,0.11859916523098946
387,0.14440618455410004,0.11818830668926239
388,0.14233793318271637,0.1173507571220398
389,0.1425970420241356,0.11727001890540123
390,0.14179804176092148,0.11798498034477234
391,0.14062678813934326,0.11845134943723679
392,0.14036378264427185,0.11851058527827263
393,0.14109597355127335,0.11839715391397476
394,0.14061975479125977,0.11738146468997002
395,0.14070000499486923,0.11575618758797646
396,0.14096766710281372,0.11436932906508446
397,0.14013740420341492,0.11281007528305054
398,0.13814328610897064,0.11332608014345169
399,0.13924328982830048,0.11526335403323174
400,0.14035820960998535,0.11679064854979515
401,0.13811558485031128,0.11825127899646759
402,0.13691499829292297,0.11936775594949722
403,0.14109156280755997,0.1187061071395874
404,0.13798656314611435,0.1189621277153492
405,0.1379334181547165,0.11845261231064796
406,0.1403355970978737,0.11700238287448883
407,0.1383007988333702,0.11680309474468231
408,0.13770568370819092,0.11779652535915375
409,0.13603078573942184,0.11838361620903015
410,0.13716327399015427,0.1192559003829956
411,0.1380554884672165,0.11999692022800446
412,0.13682999461889267,0.12014544010162354
413,0.13804282248020172,0.11893942952156067
414,0.13458648324012756,0.11722856014966965
415,0.13654650747776031,0.11570515483617783
416,0.13831736147403717,0.11413653567433357
417,0.1359914168715477,0.11309675872325897
418,0.136112242937088,0.11251826956868172
419,0.13543636351823807,0.1126258410513401
420,0.13703393936157227,0.11146893352270126
421,0.13631337136030197,0.110887810587883
422,0.1334150955080986,0.11098717525601387
423,0.13636229187250137,0.11191022396087646
424,0.13463100790977478,0.11346971243619919
425,0.13466502726078033,0.11500652134418488
426,0.13658573478460312,0.11455944925546646
427,0.13129407167434692,0.11393455415964127
428,0.13227533549070358,0.11349320411682129
429,0.13489801436662674,0.11376850306987762
430,0.13268452882766724,0.11466873809695244
431,0.13299137353897095,0.11549045518040657
432,0.13378814607858658,0.11623001471161842
433,0.13432931900024414,0.11761096864938736
434,0.13434748351573944,0.11809536442160606
435,0.13274778425693512,0.11894766241312027
436,0.13283657282590866,0.12005552649497986
437,0.13240589201450348,0.12260789051651955
438,0.13303230702877045,0.12596824392676353
439,0.13202700018882751,0.12765101343393326
440,0.13087152689695358,0.12789425253868103
441,0.13229786604642868,0.1267560049891472
442,0.13328152149915695,0.12591049075126648
443,0.13104146718978882,0.1232740469276905
444,0.1354972943663597,0.12039134278893471
445,0.13285958766937256,0.11826678365468979
446,0.13285993784666061,0.11691948026418686
447,0.13175836205482483,0.11598265171051025
448,0.13193869590759277,0.11651188880205154
449,0.12953992187976837,0.11701909452676773
450,0.13085740059614182,0.11712145432829857
451,0.12998712807893753,0.11646166443824768
452,0.1284717693924904,0.11489024013280869
453,0.13066235929727554,0.11267887055873871
454,0.12870342284440994,0.11062167584896088
455,0.13156142085790634,0.10901367664337158
456,0.1294332817196846,0.10811722278594971
457,0.12723030894994736,0.10753569006919861
458,0.13048668950796127,0.1070111021399498
459,0.12912770360708237,0.10748719424009323
460,0.12834285199642181,0.10789378732442856
461,0.12785392254590988,0.10741299390792847
462,0.13013043254613876,0.1071411669254303
463,0.12820785492658615,0.10673148930072784
464,0.12605230510234833,0.10729008913040161
465,0.1273297294974327,0.108736801892519
466,0.12867125123739243,0.10895199701189995
467,0.12819471210241318,0.10924196988344193
468,0.12820040807127953,0.10700270161032677
469,0.12783512845635414,0.1046646237373352
470,0.12693239748477936,0.1039917878806591
471,0.12477525323629379,0.10429833829402924
472,0.12754616141319275,0.10481429100036621
473,0.12626639008522034,0.10561198741197586
474,0.12667552381753922,0.10722872987389565
475,0.12710320949554443,0.10859177261590958
476,0.1259458065032959,0.1095825806260109
477,0.12499188259243965,0.10745649039745331
478,0.12419309839606285,0.10638770461082458
479,0.12524335458874702,0.1052277646958828
480,0.12360008433461189,0.104890838265419
481,0.12667060643434525,0.10441893339157104
482,0.12550458312034607,0.10451558604836464
483,0.12670274823904037,0.1038949154317379
484,0.12480118125677109,0.1039925366640091
485,0.12505529820919037,0.10407766699790955
486,0.12324760854244232,0.10386976599693298
487,0.12293962761759758,0.104376669973135
488,0.12468402087688446,0.10605338960886002
489,0.1254870481789112,0.10822154954075813
490,0.12533246725797653,0.10985230654478073
491,0.12412942200899124,0.10904062911868095
492,0.12286034598946571,0.10617422312498093
493,0.12258186936378479,0.10482334345579147
494,0.12223183363676071,0.1044660285115242
495,0.1256839632987976,0.10517487302422523
496,0.12151244282722473,0.10653429478406906
497,0.12314580753445625,0.10744504630565643
498,0.12370101362466812,0.10803968831896782
499,0.12751615419983864,0.10763365030288696
500,0.12452459335327148,0.10812372341752052
501,0.12191253155469894,0.10812461376190186
502,0.1226174458861351,0.10767187178134918
503,0.12130431830883026,0.1082097589969635
504,0.12281784787774086,0.1088172122836113
505,0.12256775423884392,0.10806801542639732
506,0.12015290185809135,0.10792794823646545
507,0.11948226019740105,0.1084940955042839
508,0.12191343307495117,0.10901668667793274
509,0.12011829763650894,0.10926826298236847
510,0.12023460492491722,0.10816572979092598
511,0.1205323338508606,0.10564383119344711
512,0.12102701514959335,0.10373934358358383
513,0.12134820967912674,0.10208505019545555
514,0.11996466293931007,0.10172076523303986
515,0.1199544109404087,0.10271086543798447
516,0.119659423828125,0.10362013429403305
517,0.12148391082882881,0.1035405769944191
518,0.1192857101559639,0.10243780165910721
519,0.11907461658120155,0.10081827640533447
520,0.12173605337738991,0.09843622893095016
521,0.11769315600395203,0.09761977568268776
522,0.11978205293416977,0.09750396013259888
523,0.11923908814787865,0.0979083701968193
524,0.12293750792741776,0.09733982011675835
525,0.11953822895884514,0.09730661287903786
526,0.11942844092845917,0.09744717553257942
527,0.11920087039470673,0.0980701744556427
528,0.1207253560423851,0.09906463325023651
529,0.12002130225300789,0.10087551176548004
530,0.11871984973549843,0.10108821839094162
531,0.12032703310251236,0.10029157996177673
532,0.1174292303621769,0.09958889707922935
533,0.11868403479456902,0.09758273512125015
534,0.11790139228105545,0.09628936648368835
535,0.1201617605984211,0.09582284465432167
536,0.12042403966188431,0.09661228209733963
537,0.11452821269631386,0.09744223952293396
538,0.1168496124446392,0.09791510552167892
539,0.11744194477796555,0.09807266667485237
540,0.1164199635386467,0.09854094311594963
541,0.11798137426376343,0.09800795093178749
542,0.11736328527331352,0.09708316624164581
543,0.1159755326807499,0.09684262052178383
544,0.11597977951169014,0.0969221219420433
545,0.11868411302566528,0.09692780673503876
546,0.11860262602567673,0.09395187720656395
547,0.11664941906929016,0.09254433959722519
548,0.11768283322453499,0.09175889194011688
549,0.11660169810056686,0.0920434407889843
550,0.11600809544324875,0.09278803318738937
551,0.11624154821038246,0.09427684172987938
552,0.11642846837639809,0.09589852765202522
553,0.11552521586418152,0.09723573550581932
554,0.11747890338301659,0.09824182465672493
555,0.11784584820270538,0.09742075949907303
556,0.11511349305510521,0.09512122720479965
557,0.11557183414697647,0.09434148669242859
558,0.11589758098125458,0.09346236661076546
559,0.11494886130094528,0.09355078265070915
560,0.11466747894883156,0.0937952883541584
561,0.11608795449137688,0.0949568822979927
562,0.11667994782328606,0.09621305018663406
563,0.11463883519172668,0.09699932485818863
564,0.11521543934941292,0.09671861305832863
565,0.11326755955815315,0.09562765806913376
566,0.11512745171785355,0.09430115297436714
567,0.11532661318778992,0.09300572797656059
568,0.11356418579816818,0.09343065321445465
569,0.11363311856985092,0.09490526095032692
570,0.11316562071442604,0.09697727113962173
571,0.11410227045416832,0.09933754056692123
572,0.11319000646471977,0.10069894045591354
573,0.11270742490887642,0.10035910457372665
574,0.1129181906580925,0.09887910634279251
575,0.11195467412471771,0.09689906239509583
576,0.11548185348510742,0.09428917616605759
577,0.11600935459136963,0.0920451320707798
578,0.11341361701488495,0.0906282439827919
579,0.11324935778975487,0.08994633704423904
580,0.11404990777373314,0.08905528113245964
581,0.11322079971432686,0.08910071477293968
582,0.11514300107955933,0.08999796211719513
583,0.1127261072397232,0.09042240306735039
584,0.11187143623828888,0.09124695509672165
585,0.11342781409621239,0.09219972044229507
586,0.11275864765048027,0.09260130673646927
587,0.11268764734268188,0.09287002310156822
588,0.1122247502207756,0.09201632812619209
589,0.11246240139007568,0.09227685257792473
590,0.1134771928191185,0.09300141409039497
591,0.11267740279436111,0.09247494861483574
592,0.11250573396682739,0.09256302565336227
593,0.10915318876504898,0.09256059303879738
594,0.10994233563542366,0.09206940606236458
595,0.11179935187101364,0.09067182242870331
596,0.11280246824026108,0.08960996568202972
597,0.11164720356464386,0.08940419554710388
598,0.11119608953595161,0.08940999954938889
599,0.11196766048669815,0.09026039391756058
600,0.11141875386238098,0.09062696248292923
601,0.11069866642355919,0.0907226949930191
602,0.11180350929498672,0.09054984524846077
603,0.1103895902633667,0.09099290892481804
604,0.1111316978931427,0.09174666553735733
605,0.1102210283279419,0.09254984557628632
606,0.10926830396056175,0.09324019029736519
607,0.10957439988851547,0.09389705210924149
608,0.11092304810881615,0.09294752404093742
609,0.11044951155781746,0.09134142100811005
610,0.11047923564910889,0.09044456481933594
611,0.1113165095448494,0.09099378436803818
612,0.10948719829320908,0.09230392053723335
613,0.1099904514849186,0.09364629536867142
614,0.10968472436070442,0.09488015994429588
615,0.1089496836066246,0.0950269028544426
616,0.10909385234117508,0.09349411725997925
617,0.10894118249416351,0.0923449769616127
618,0.10879240930080414,0.09137455374002457
619,0.10953183472156525,0.09141335636377335
620,0.10828838497400284,0.09126150608062744
621,0.11012803018093109,0.0911155417561531
622,0.10912112519145012,0.09093165025115013
623,0.10853205621242523,0.09107502549886703
624,0.10991697013378143,0.09033653140068054
625,0.11012479290366173,0.08960755914449692
626,0.10884994268417358,0.08959733694791794
627,0.10716743394732475,0.0899336189031601
628,0.10900372266769409,0.08929988741874695
629,0.10983321443200111,0.08861143887042999
630,0.10853562504053116,0.08856698125600815
631,0.10879456624388695,0.0887870267033577
632,0.10851272940635681,0.08927274122834206
633,0.10718909278512001,0.08966352418065071
634,0.1083577573299408,0.0902838259935379
635,0.10796266049146652,0.09120385721325874
636,0.10802265629172325,0.09187018871307373
637,0.10661574453115463,0.09237324446439743
638,0.10985475778579712,0.0922510214149952
639,0.10747841000556946,0.09245504066348076
640,0.10848820954561234,0.09223617613315582
641,0.10796831920742989,0.09184568375349045
642,0.10660019889473915,0.09115448221564293
643,0.10686182975769043,0.08962541073560715
644,0.10754799470305443,0.08791864663362503
645,0.1058366484940052,0.0872882567346096
646,0.10817459225654602,0.08660223707556725
647,0.10874316096305847,0.08573497831821442
648,0.10555348545312881,0.08611853420734406
649,0.10545797273516655,0.08714050427079201
650,0.10596005618572235,0.08909011259675026
651,0.10687020793557167,0.08976894617080688
652,0.1065688468515873,0.08935881778597832
653,0.10552417859435081,0.08816654607653618
654,0.10626142844557762,0.0869775041937828
655,0.10860780999064445,0.08633862063288689
656,0.10609674081206322,0.08624861016869545
657,0.10633586719632149,0.08690522611141205
658,0.10610438510775566,0.08816597610712051
659,0.11141039431095123,0.0891980491578579
660,0.1056392639875412,0.09057283401489258
661,0.10715128481388092,0.09092192724347115
662,0.10583057254552841,0.09140705689787865
663,0.10516750440001488,0.09190578386187553
664,0.10435430705547333,0.09228559955954552
665,0.10602938383817673,0.09222936630249023
666,0.10661699250340462,0.0914987325668335
667,0.10599645599722862,0.09109753742814064
668,0.10703211650252342,0.09018833190202713
669,0.10730128735303879,0.08839569985866547
670,0.10425566881895065,0.08627817779779434
671,0.10493723303079605,0.0847812183201313
672,0.10503527149558067,0.08428149484097958
673,0.10384251549839973,0.08452915959060192
674,0.10503904893994331,0.08518130704760551
675,0.10538123920559883,0.08353623375296593
676,0.10503417253494263,0.08205670304596424
677,0.10683303698897362,0.08075790107250214
678,0.10530788078904152,0.07884269766509533
679,0.10583676397800446,0.07822075858712196
680,0.1031041368842125,0.07814993523061275
681,0.10299252718687057,0.07906663045287132
682,0.10501724854111671,0.08035443909466267
683,0.10489533841609955,0.08158117160201073
684,0.10379445925354958,0.08188154734671116
685,0.10351099818944931,0.08109596744179726
686,0.10485959053039551,0.08095609024167061
687,0.10378723219037056,0.08130805194377899
688,0.10423484072089195,0.08198347128927708
689,0.10337277874350548,0.08348073437809944
690,0.10284934192895889,0.08550071343779564
691,0.10257677733898163,0.08721703477203846
692,0.10184992849826813,0.08830254524946213
693,0.10342082008719444,0.08788995072245598
694,0.10121291503310204,0.08687888830900192
695,0.10259934514760971,0.08528000302612782
696,0.10399358347058296,0.08325855061411858
697,0.10458540171384811,0.08224695920944214
698,0.10257096961140633,0.08248740434646606
699,0.10411489382386208,0.08281978592276573
